# num_models=20  M=4096  num_seqs=4277
seq_filename,seq_class_name,correct,rank,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20
data/sequences/M4096/F/00602.seq,F,*,1,F,C,D,E,A,I,G2,I2,Bm,P,C1,I3,G,Bu,I4,Bd,M,B,E1,H
data/sequences/M4096/F/00605.seq,F,*,1,F,D,C,E,A,I,G2,I2,Bm,P,G,Bu,I3,C1,Bd,I4,M,E1,B,H
data/sequences/M4096/F/00608.seq,F,*,1,F,D,C,E,A,I,I2,G2,M,C1,P,Bm,G,I3,E1,I4,Bu,H,Bd,B
data/sequences/M4096/F/00611.seq,F,*,1,F,D,C,I,A,E,I2,M,G2,Bm,Bu,P,G,I3,C1,I4,H,Bd,E1,B
data/sequences/M4096/F/00614.seq,F,*,1,F,C,D,A,I,E,G2,P,I2,E1,G,Bm,Bu,I3,M,Bd,C1,I4,B,H
data/sequences/M4096/F/00779.seq,F,*,1,F,D,C,E,A,I,G2,E1,P,I2,G,M,Bm,C1,I4,I3,H,Bu,Bd,B
data/sequences/M4096/F/00787.seq,F,*,1,F,D,E,I,C,A,P,I2,C1,E1,G2,I3,G,M,I4,Bu,Bm,Bd,B,H
data/sequences/M4096/F/00794.seq,F,*,1,F,I,C,D,A,E,I2,G2,P,E1,C1,I3,Bm,G,I4,Bu,M,Bd,B,H
data/sequences/M4096/F/00801.seq,F,*,1,F,D,E,A,I2,I,C1,C,I3,P,G2,Bm,I4,Bu,Bd,G,B,E1,M,H
data/sequences/M4096/F/00808.seq,F,*,1,F,D,A,I,I2,E,C,I3,C1,P,G2,Bu,Bm,I4,G,Bd,B,M,H,E1
data/sequences/M4096/F/00815.seq,F,*,1,F,I,A,E,I2,C1,D,P,C,G2,I3,I4,Bm,G,Bu,Bd,M,E1,H,B
data/sequences/M4096/F/00822.seq,F,*,1,F,I,D,E,A,C,I2,P,G2,C1,Bm,I3,I4,G,E1,M,Bu,Bd,H,B
data/sequences/M4096/F/00829.seq,F,*,1,F,I,E,A,D,I2,C1,P,G2,C,I3,Bu,I4,Bm,G,Bd,B,E1,H,M
data/sequences/M4096/F/00834.seq,F,*,1,F,I,A,E,C1,D,I2,P,C,I3,G2,I4,Bm,Bd,Bu,E1,M,G,B,H
data/sequences/M4096/F/00950.seq,F,*,1,F,D,C,E,I,E1,P,G2,A,I2,M,I3,Bm,G,I4,H,C1,B,Bd,Bu
data/sequences/M4096/F/00954.seq,F,*,1,F,D,C,A,E,I,I2,G2,P,E1,I3,C1,H,Bm,M,I4,G,Bu,Bd,B
data/sequences/M4096/F/00960.seq,F,*,1,F,D,E,A,I,I2,C,P,G2,I3,C1,Bm,E1,G,M,I4,H,Bd,Bu,B
data/sequences/M4096/F/00966.seq,F,*,1,F,I,E,I2,D,A,G2,P,E1,C,M,G,Bm,C1,I4,I3,H,B,Bd,Bu
data/sequences/M4096/F/00972.seq,F,*,1,F,I,A,I2,E,D,C1,I3,G2,Bm,P,C,E1,M,H,G,I4,B,Bd,Bu
data/sequences/M4096/F/00977.seq,F,*,1,F,I,I2,E,A,G2,D,P,C1,C,E1,Bm,I3,I4,G,H,M,Bd,Bu,B
data/sequences/M4096/F/00982.seq,F,*,1,F,A,I,I2,C1,E,P,Bm,I3,D,C,G2,I4,E1,Bd,G,H,B,M,Bu
data/sequences/M4096/F/00987.seq,F,*,1,F,I,E,A,I2,C1,D,C,P,G2,I3,Bm,E1,I4,M,H,G,Bd,Bu,B
data/sequences/M4096/F/00993.seq,F,*,1,F,I,A,E,I2,C1,P,D,C,Bm,G2,I3,E1,I4,G,H,Bd,M,B,Bu
data/sequences/M4096/F/01005.seq,F,*,1,F,C1,I,E,A,I2,P,G2,C,D,I3,Bm,E1,I4,Bd,G,M,H,Bu,B
data/sequences/M4096/F/01010.seq,F,*,1,F,D,I2,I,A,E,C,I3,C1,Bm,G2,P,E1,I4,H,Bd,G,M,B,Bu
data/sequences/M4096/F/01016.seq,F,*,1,F,A,I,I2,E,C1,P,I3,G2,C,D,I4,Bm,Bd,M,E1,G,Bu,H,B
data/sequences/M4096/F/01022.seq,F,*,1,F,I,E,A,I2,G2,D,P,C1,C,I3,Bm,I4,E1,Bd,G,M,Bu,H,B
data/sequences/M4096/F/01027.seq,F,*,1,F,I,A,E,C1,I2,P,I3,D,G2,C,I4,Bm,Bd,Bu,G,M,E1,B,H
data/sequences/M4096/F/01166.seq,F,*,1,F,D,C,A,E,I,I2,G2,P,I3,C1,E1,Bm,Bd,M,G,I4,Bu,H,B
data/sequences/M4096/F/01178.seq,F,!,2,D,F,E,C,A,P,G2,I2,I,E1,G,M,Bm,H,I3,Bd,I4,B,Bu,C1
data/sequences/M4096/F/01184.seq,F,*,1,F,I,I2,E,A,C,D,P,G2,C1,Bm,E1,I3,I4,M,Bd,Bu,G,H,B
data/sequences/M4096/F/01191.seq,F,*,1,F,D,P,I2,E,A,I,M,G2,C,G,Bm,I3,I4,H,E1,C1,B,Bd,Bu
data/sequences/M4096/F/01198.seq,F,*,1,F,I2,E,A,I,P,C,C1,I3,Bm,D,I4,G2,M,H,Bd,G,B,E1,Bu
data/sequences/M4096/F/01205.seq,F,*,1,F,A,C,I,I3,I2,E,D,P,Bm,I4,G2,C1,H,G,M,E1,B,Bd,Bu
data/sequences/M4096/F/01210.seq,F,*,1,F,D,C,I2,E,P,A,I,G2,I3,Bm,M,I4,G,H,C1,B,Bd,E1,Bu
data/sequences/M4096/F/01221.seq,F,*,1,F,C,D,I2,E,P,A,I,G2,Bm,I3,I4,E1,C1,M,G,Bd,H,Bu,B
data/sequences/M4096/F/01224.seq,F,*,1,F,C,A,D,I2,G2,E,I,P,C1,I3,Bm,E1,I4,G,H,Bd,M,B,Bu
data/sequences/M4096/F/01339.seq,F,*,1,F,D,E,C,A,G2,I,I2,E1,P,M,I3,Bm,I4,G,Bd,Bu,C1,H,B
data/sequences/M4096/F/01354.seq,F,*,1,F,D,C,E,I,I2,G2,P,A,E1,Bm,I3,G,Bd,I4,M,Bu,C1,B,H
data/sequences/M4096/F/01357.seq,F,*,1,F,D,C,I,G2,E,A,I2,P,E1,I3,Bm,Bd,I4,M,Bu,G,H,B,C1
data/sequences/M4096/F/01361.seq,F,!,2,C,F,D,A,E,I2,M,I,G2,P,Bd,Bm,I3,E1,I4,Bu,C1,H,G,B
data/sequences/M4096/F/01372.seq,F,*,1,F,E,D,I,C,A,I2,P,G2,C1,E1,I3,Bd,I4,Bm,G,Bu,M,B,H
data/sequences/M4096/F/01377.seq,F,*,1,F,C,D,E,I,I2,A,P,C1,G2,I3,E1,Bm,I4,M,Bd,Bu,G,B,H
data/sequences/M4096/F/01391.seq,F,*,1,F,C,D,E,I,A,G2,I2,P,E1,M,Bm,I3,I4,G,Bd,C1,Bu,H,B
data/sequences/M4096/F/01404.seq,F,*,1,F,I,A,D,E,C,I2,P,I3,G2,C1,I4,Bm,M,Bd,E1,Bu,G,B,H
data/sequences/M4096/F/01546.seq,F,*,1,F,C,E,D,I2,A,I,P,G2,E1,C1,I4,I3,Bm,M,Bd,H,G,Bu,B
data/sequences/M4096/F/01553.seq,F,*,1,F,I,D,E,C,A,I2,G2,P,E1,C1,I3,Bm,M,I4,G,Bd,H,B,Bu
data/sequences/M4096/F/01560.seq,F,*,1,F,C,D,I,E,A,I2,P,G2,C1,I3,Bm,I4,M,E1,Bd,G,Bu,H,B
data/sequences/M4096/F/01566.seq,F,*,1,F,A,I2,E,I,D,P,C,I3,C1,G2,I4,Bm,B,M,E1,Bd,G,Bu,H
data/sequences/M4096/F/01571.seq,F,*,1,F,E,I,I2,A,D,I3,C,P,G2,C1,I4,Bm,E1,Bd,M,G,Bu,H,B
data/sequences/M4096/F/01576.seq,F,*,1,F,I,E,A,I2,G2,P,D,C,I3,C1,E1,M,Bm,I4,Bd,G,Bu,B,H
data/sequences/M4096/F/01581.seq,F,*,1,F,I2,I,E,A,I3,P,I4,D,G2,C1,C,Bm,E1,Bd,M,G,Bu,H,B
data/sequences/M4096/F/01587.seq,F,*,1,F,I,E,I2,A,D,C,G2,P,C1,I3,E1,I4,Bm,Bd,M,G,B,Bu,H
data/sequences/M4096/F/01592.seq,F,*,1,F,I,I2,E,A,P,G2,C1,D,I3,C,I4,E1,Bm,M,Bd,G,H,Bu,B
data/sequences/M4096/F/01727.seq,F,*,1,F,I,I2,A,E,C,D,G2,P,C1,E1,Bm,I3,M,I4,Bd,G,H,Bu,B
data/sequences/M4096/F/01734.seq,F,*,1,F,A,I2,E,I,D,C,P,C1,I3,G2,M,Bm,E1,I4,G,H,Bd,Bu,B
data/sequences/M4096/F/01754.seq,F,*,1,F,D,E,I2,P,C,A,I,M,C1,I3,G2,Bm,H,G,E1,I4,B,Bu,Bd
data/sequences/M4096/F/01757.seq,F,*,1,F,D,A,E,C,I,I2,P,G2,I3,C1,M,Bm,E1,Bu,H,I4,Bd,G,B
data/sequences/M4096/F/01759.seq,F,*,1,F,D,C,A,E,I2,P,G2,I,E1,C1,M,Bm,I3,I4,Bd,G,Bu,H,B
data/sequences/M4096/F/01761.seq,F,*,1,F,C,D,A,I2,E,I,P,G2,C1,I3,M,Bm,E1,I4,Bd,H,G,Bu,B
data/sequences/M4096/F/01763.seq,F,*,1,F,C,A,D,I2,E,P,I,G2,C1,M,Bm,I3,E1,I4,Bd,G,H,Bu,B
data/sequences/M4096/F/01766.seq,F,*,1,F,C,D,A,E,I2,P,I,C1,G2,Bm,I3,M,E1,I4,H,Bu,Bd,G,B
data/sequences/M4096/F/01769.seq,F,*,1,F,C,A,D,I2,E,P,I,C1,G2,E1,M,I3,Bm,I4,G,H,Bd,Bu,B
data/sequences/M4096/F/01908.seq,F,*,1,F,C,A,D,C1,E,I,I2,P,G2,I3,Bm,M,E1,H,G,I4,Bd,Bu,B
data/sequences/M4096/F/01914.seq,F,*,1,F,I,I2,C,A,E,G2,D,P,C1,M,I3,E1,Bm,I4,H,G,Bd,Bu,B
data/sequences/M4096/F/01920.seq,F,*,1,F,I,I2,A,C,E,G2,D,P,M,Bm,G,E1,I3,C1,H,I4,Bu,Bd,B
data/sequences/M4096/F/01932.seq,F,*,1,F,I3,C1,D,I2,A,C,E,P,M,I,Bm,G2,I4,H,G,E1,Bd,B,Bu
data/sequences/M4096/F/01939.seq,F,*,1,F,C,P,E,D,I2,A,C1,I3,I4,Bm,I,M,H,G2,G,E1,B,Bu,Bd
data/sequences/M4096/F/01945.seq,F,*,1,F,I2,C,P,E,C1,A,M,D,I,Bm,G2,I3,I4,B,G,H,Bu,E1,Bd
data/sequences/M4096/F/01956.seq,F,*,1,F,I2,M,D,E,C,P,I,A,Bm,I3,H,C1,G2,I4,Bd,G,E1,Bu,B
data/sequences/M4096/F/01967.seq,F,*,1,F,I2,P,E,D,C,M,A,I,Bm,G2,C1,I3,I4,H,G,E1,Bd,Bu,B
data/sequences/M4096/F/01972.seq,F,*,1,F,I3,I2,I4,C,P,E,Bm,I,A,G2,M,C1,D,G,H,E1,B,Bd,Bu
data/sequences/M4096/F/02116.seq,F,*,1,F,I2,A,I,E,C,P,D,G2,C1,Bm,I3,G,M,I4,E1,H,B,Bd,Bu
data/sequences/M4096/F/02122.seq,F,*,1,F,C,A,I2,E,D,C1,I,G2,P,G,Bm,I3,I4,M,H,E1,B,Bd,Bu
data/sequences/M4096/F/02128.seq,F,*,1,F,I,C,I2,E,G2,P,D,A,G,Bm,E1,C1,I3,I4,H,M,B,Bd,Bu
data/sequences/M4096/F/02134.seq,F,*,1,F,A,C,I2,C1,E,I,G2,D,P,Bm,I3,G,M,I4,H,E1,B,Bu,Bd
data/sequences/M4096/F/02138.seq,F,*,1,F,C,A,I,D,I2,E,P,C1,G2,I3,Bm,G,H,I4,M,E1,B,Bd,Bu
data/sequences/M4096/F/02141.seq,F,*,1,F,C,A,I2,P,E,I,C1,D,G2,I3,Bm,I4,G,M,H,B,E1,Bd,Bu
data/sequences/M4096/F/02144.seq,F,*,1,F,C,D,A,E,I2,C1,G2,P,I,Bm,G,I3,I4,E1,M,H,B,Bu,Bd
data/sequences/M4096/F/02147.seq,F,*,1,F,C,A,I2,D,P,E,I,G2,C1,Bm,I3,G,I4,H,E1,M,B,Bd,Bu
data/sequences/M4096/F/02312.seq,F,*,1,F,I,I2,C,A,E,P,D,G2,C1,G,I3,Bm,I4,M,H,E1,Bd,B,Bu
data/sequences/M4096/F/02318.seq,F,*,1,F,I,I2,A,E,C,P,G2,D,C1,I3,Bm,G,M,I4,H,E1,Bd,B,Bu
data/sequences/M4096/F/02325.seq,F,*,1,F,I,I2,E,A,P,C,G2,C1,D,M,Bm,I3,G,I4,H,E1,Bd,B,Bu
data/sequences/M4096/F/02332.seq,F,*,1,F,I,I2,E,A,G2,C,P,D,C1,Bm,I3,G,M,I4,H,E1,Bd,B,Bu
data/sequences/M4096/F/02339.seq,F,*,1,F,I,I2,G2,P,E,A,C,D,E1,G,Bm,I3,C1,I4,H,M,Bd,B,Bu
data/sequences/M4096/F/02345.seq,F,*,1,F,A,I,I2,E,C,P,D,G2,C1,I3,Bm,M,H,G,I4,E1,Bd,Bu,B
data/sequences/M4096/F/02435.seq,F,*,1,F,I2,Bm,P,I4,I3,M,A,I,H,C,E,G2,D,Bd,G,C1,E1,Bu,B
data/sequences/M4096/F/02439.seq,F,*,1,F,C,A,C1,P,E,I,I2,D,Bm,M,G2,H,I4,G,I3,Bd,E1,Bu,B
data/sequences/M4096/F/02479.seq,F,*,1,F,I2,I,A,P,E,C,G2,M,D,I3,H,C1,Bm,G,I4,E1,Bd,Bu,B
data/sequences/M4096/F/02486.seq,F,*,1,F,I2,P,I,A,E,C,G2,M,D,I3,Bm,H,I4,G,C1,Bd,E1,Bu,B
data/sequences/M4096/F/02492.seq,F,*,1,F,I2,I,C,E,A,P,D,G2,C1,M,I3,Bm,H,G,I4,E1,Bd,Bu,B
data/sequences/M4096/F/02499.seq,F,*,1,F,I,G2,E,P,I2,C,A,D,M,C1,E1,H,G,I3,Bm,I4,Bd,Bu,B
data/sequences/M4096/F/02501.seq,F,*,1,F,I,C,E,I2,A,P,G2,C1,D,M,E1,Bm,H,G,I3,I4,Bd,Bu,B
data/sequences/M4096/F/02507.seq,F,!,6,M,P,H,I2,I,F,I3,Bm,G,E,G2,I4,A,C,D,Bd,C1,E1,Bu,B
data/sequences/M4096/F/02510.seq,F,!,3,M,P,F,I2,H,I3,Bm,I,I4,G,A,E,G2,C,D,Bd,C1,E1,Bu,B
data/sequences/M4096/F/02520.seq,F,*,1,F,I2,P,E,A,C,I,D,G2,I3,Bm,H,M,G,I4,Bd,C1,E1,Bu,B
data/sequences/M4096/F/02650.seq,F,*,1,F,C,I,I2,E,G2,A,P,D,M,C1,E1,H,Bm,I3,G,Bd,I4,Bu,B
data/sequences/M4096/F/02653.seq,F,*,1,F,C,I,E,I2,G2,A,P,D,M,Bm,C1,G,H,E1,I3,I4,Bd,Bu,B
data/sequences/M4096/F/02659.seq,F,*,1,F,I,C,I2,E,G2,P,A,D,M,H,C1,Bm,E1,G,I3,Bd,I4,Bu,B
data/sequences/M4096/F/02662.seq,F,*,1,F,C,I,E,I2,A,P,G2,D,Bm,M,H,I3,G,I4,Bd,C1,E1,Bu,B
data/sequences/M4096/F/02665.seq,F,*,1,F,C,I,G2,E,D,I2,P,A,M,E1,C1,H,Bm,G,I3,I4,Bd,Bu,B
data/sequences/M4096/F/02671.seq,F,*,1,F,I,I2,A,E,C,P,D,G2,M,I3,Bm,H,C1,G,I4,Bd,E1,Bu,B
data/sequences/M4096/F/02678.seq,F,*,1,F,A,I2,E,P,C,I,D,G2,Bm,M,G,H,I3,I4,C1,Bd,E1,Bu,B
data/sequences/M4096/F/02690.seq,F,*,1,F,A,I2,I,E,C,P,D,G2,M,G,H,Bm,I3,I4,Bd,C1,E1,Bu,B
data/sequences/M4096/F/02693.seq,F,*,1,F,I,A,E,I2,P,C,G2,M,D,Bm,G,H,I3,Bd,I4,C1,E1,Bu,B
data/sequences/M4096/F/02697.seq,F,*,1,F,C,A,I2,E,I,P,D,G2,M,H,G,Bm,C1,I3,Bd,I4,E1,Bu,B
data/sequences/M4096/F/02699.seq,F,*,1,F,C,I,E,A,I2,D,P,G2,M,C1,Bm,H,G,I3,I4,Bd,E1,Bu,B
data/sequences/M4096/F/02701.seq,F,*,1,F,C,D,E,P,A,I2,I,G2,Bm,G,H,M,C1,I3,I4,Bd,E1,Bu,B
data/sequences/M4096/F/02704.seq,F,*,1,F,C,I,I2,E,A,G2,D,P,M,G,Bm,H,C1,I4,I3,Bd,E1,Bu,B
data/sequences/M4096/F/02785.seq,F,*,1,F,I,C,E,A,I2,P,D,G2,G,Bm,H,I4,M,I3,Bd,C1,E1,Bu,B
data/sequences/M4096/F/02790.seq,F,*,1,F,C,E,I,I2,A,P,D,G2,G,Bm,H,I4,M,I3,C1,Bd,B,E1,Bu
data/sequences/M4096/F/02792.seq,F,*,1,F,I,C,I2,E,A,P,G2,D,G,H,Bm,M,I4,I3,C1,Bd,E1,Bu,B
data/sequences/M4096/F/02795.seq,F,*,1,F,C,I,I2,A,E,D,P,G2,G,Bm,H,M,C1,I4,I3,Bd,E1,Bu,B
data/sequences/M4096/F/02798.seq,F,*,1,F,C,I,I2,A,D,E,G2,P,G,Bm,C1,H,M,I3,I4,Bd,E1,Bu,B
data/sequences/M4096/F/02804.seq,F,*,1,F,C,I2,I,D,A,E,G2,P,G,M,H,Bm,C1,I3,I4,Bd,E1,Bu,B
data/sequences/M4096/F/02807.seq,F,*,1,F,C,I,I2,D,A,E,P,G2,G,Bm,H,M,I3,C1,I4,Bd,E1,Bu,B
data/sequences/M4096/F/02810.seq,F,*,1,F,C,I,A,I2,E,D,P,G2,G,H,Bm,I4,M,C1,I3,Bd,E1,Bu,B
data/sequences/M4096/F/02932.seq,F,*,1,F,I,C,I2,A,E,P,G2,D,G,I4,Bm,H,I3,M,Bd,C1,B,E1,Bu
data/sequences/M4096/F/02938.seq,F,*,1,F,A,I,C,I2,E,P,I4,G2,G,Bm,I3,D,H,M,Bd,B,C1,E1,Bu
data/sequences/M4096/F/02945.seq,F,!,4,C,G2,P,F,E,I,G,A,I2,D,I4,H,M,I3,Bm,Bd,C1,B,E1,Bu
data/sequences/M4096/F/02953.seq,F,!,9,I4,P,I3,I,I2,E,G,Bm,F,M,G2,C,A,H,D,Bd,B,C1,E1,Bu
data/sequences/M4096/F/02967.seq,F,*,1,F,I,P,C,E,G2,A,G,I2,I4,D,I3,M,H,Bm,Bd,B,C1,E1,Bu
data/sequences/M4096/F/03080.seq,F,*,1,F,C,E,I2,G2,A,I,D,P,G,I4,Bm,I3,H,M,Bd,C1,B,E1,Bu
data/sequences/M4096/F/03083.seq,F,*,1,F,C,E,I2,I,G2,A,D,P,G,I4,H,M,Bm,I3,Bd,E1,C1,Bu,B
data/sequences/M4096/F/03091.seq,F,*,1,F,I,I2,A,C,P,E,G2,D,I3,H,Bm,I4,G,M,Bd,B,E1,C1,Bu
data/sequences/M4096/F/03097.seq,F,*,1,F,I,I2,A,C,E,P,G2,I4,D,H,G,I3,Bm,M,Bd,B,E1,C1,Bu
data/sequences/M4096/F/03103.seq,F,*,1,F,I,A,I2,E,C,P,G2,I4,D,I3,G,H,Bm,M,Bd,B,E1,C1,Bu
data/sequences/M4096/F/03106.seq,F,*,1,F,I,C,I2,A,E,P,G2,D,G,M,Bm,I3,H,I4,Bd,B,C1,E1,Bu
data/sequences/M4096/F/03109.seq,F,*,1,F,C,I,E,I2,A,G2,P,D,G,I4,I3,M,Bm,Bd,H,B,E1,C1,Bu
data/sequences/M4096/F/03219.seq,F,*,1,F,I,I2,C,E,A,P,G2,H,D,G,I4,I3,Bm,M,B,Bd,E1,C1,Bu
data/sequences/M4096/F/03226.seq,F,*,1,F,I,E,I2,C,A,P,G2,D,M,G,H,I4,Bm,I3,Bd,B,E1,C1,Bu
data/sequences/M4096/F/03242.seq,F,*,1,F,I,C,I2,E,P,A,G2,D,G,H,Bm,I4,M,I3,Bd,B,E1,C1,Bu
data/sequences/M4096/F/03244.seq,F,*,1,F,I2,I,A,C,D,P,E,G2,Bm,G,I3,H,I4,B,M,Bd,E1,C1,Bu
data/sequences/M4096/F/03246.seq,F,*,1,F,I2,I,C,A,E,P,G2,D,G,I4,H,M,Bm,I3,B,C1,E1,Bu,Bd
data/sequences/M4096/F/03248.seq,F,*,1,F,I2,I,A,C,D,P,E,G2,G,Bm,H,I4,M,B,I3,Bd,C1,E1,Bu
data/sequences/M4096/F/03251.seq,F,*,1,F,I2,I,C,A,D,P,E,G2,G,H,I3,I4,Bm,B,M,Bd,E1,C1,Bu
data/sequences/M4096/F/03256.seq,F,*,1,F,I2,I,C,P,A,G2,E,D,G,I4,H,I3,Bm,Bd,M,B,E1,C1,Bu
data/sequences/M4096/F/03495.seq,F,!,2,D,F,E,P,M,G2,C,H,A,I2,I,Bm,G,I4,I3,E1,C1,B,Bd,Bu
data/sequences/M4096/F/03502.seq,F,*,1,F,D,C,E,A,I2,P,I,G2,M,Bm,C1,I3,H,I4,E1,G,B,Bu,Bd
data/sequences/M4096/F/03505.seq,F,*,1,F,D,C,E,A,P,M,I2,G2,I,Bm,G,H,I3,E1,I4,C1,B,Bu,Bd
data/sequences/M4096/F/03508.seq,F,*,1,F,D,E,C,P,A,M,G2,I,I2,H,C1,Bm,G,E1,I3,I4,B,Bu,Bd
data/sequences/M4096/F/03514.seq,F,*,1,F,D,A,C,I,E,I2,P,G2,M,C1,I3,H,Bm,E1,G,I4,Bu,Bd,B
data/sequences/M4096/F/03520.seq,F,*,1,F,C,A,E,I,D,C1,I2,P,G2,M,I3,Bm,E1,I4,H,G,B,Bu,Bd
data/sequences/M4096/F/03528.seq,F,*,1,F,C,D,E,I,P,A,I2,M,G2,H,G,Bm,C1,I3,I4,B,E1,Bu,Bd
data/sequences/M4096/F/03531.seq,F,*,1,F,C,E,A,D,P,I,I2,G2,G,Bm,H,C1,I3,I4,M,E1,Bu,Bd,B
data/sequences/M4096/F/03533.seq,F,*,1,F,I,C,P,E,A,D,I2,G2,Bm,H,I3,G,M,I4,E1,C1,Bu,Bd,B
data/sequences/M4096/F/03649.seq,F,*,1,F,C,I,D,E,P,I2,A,G2,G,M,H,I4,E1,I3,Bm,C1,Bd,B,Bu
data/sequences/M4096/F/03653.seq,F,*,1,F,C,I2,P,I,E,A,D,G2,M,I4,H,C1,E1,Bm,G,I3,B,Bd,Bu
data/sequences/M4096/F/03656.seq,F,*,1,F,C,D,I2,E,A,I,P,M,H,G2,Bm,I3,I4,E1,C1,G,B,Bu,Bd
data/sequences/M4096/F/03658.seq,F,*,1,F,C,I2,I,A,D,E,P,G2,H,M,Bm,C1,E1,I4,I3,G,Bu,Bd,B
data/sequences/M4096/F/03660.seq,F,*,1,F,C,D,I,E,P,I2,A,G2,C1,M,Bm,E1,I4,I3,H,G,Bd,Bu,B
data/sequences/M4096/F/03665.seq,F,*,1,F,I,I2,E,G2,A,P,C,D,Bm,C1,I3,M,I4,E1,G,H,Bd,B,Bu
data/sequences/M4096/F/03670.seq,F,*,1,F,I,A,I2,E,G2,P,C,D,C1,M,E1,Bm,G,I4,H,I3,Bd,Bu,B
data/sequences/M4096/F/03675.seq,F,*,1,F,I,I2,G2,P,E,C,A,D,C1,M,G,E1,H,I3,Bm,I4,B,Bu,Bd
data/sequences/M4096/F/03681.seq,F,*,1,F,I,A,I2,E,D,C,G2,P,M,H,E1,Bm,G,I4,I3,C1,Bd,Bu,B
data/sequences/M4096/F/03686.seq,F,*,1,F,I,I2,E,C,A,G2,P,D,M,Bm,C1,I4,I3,H,G,E1,Bd,B,Bu
data/sequences/M4096/F/03813.seq,F,*,1,F,I2,I,C,A,G2,P,E,D,E1,C1,G,Bm,I4,I3,H,M,B,Bd,Bu
data/sequences/M4096/F/03821.seq,F,*,1,F,C,D,P,I2,I,A,E,I4,G2,E1,C1,Bm,G,M,I3,H,B,Bd,Bu
data/sequences/M4096/F/03829.seq,F,*,1,F,C,D,P,A,E,I,I2,C1,G2,Bm,I4,E1,I3,G,M,H,Bd,Bu,B
data/sequences/M4096/F/03947.seq,F,*,1,F,C,P,I2,E,D,I,E1,G2,G,A,I4,C1,Bm,M,I3,H,B,Bd,Bu
data/sequences/M4096/F/03950.seq,F,*,1,F,C,D,P,I2,I,E,G2,I4,G,A,Bm,H,C1,I3,E1,M,B,Bd,Bu
data/sequences/M4096/F/03962.seq,F,*,1,F,E,A,I2,I,C,D,P,C1,G2,I4,Bm,M,I3,H,E1,G,B,Bd,Bu
data/sequences/M4096/F/03968.seq,F,*,1,F,I,G2,E,I2,C,P,A,D,E1,C1,G,Bm,I4,M,I3,H,B,Bd,Bu
data/sequences/M4096/F/03975.seq,F,*,1,F,I,E,C,I2,A,G2,D,P,C1,E1,M,I4,Bm,I3,H,G,B,Bu,Bd
data/sequences/M4096/F/03981.seq,F,*,1,F,E,I,I2,C,G2,D,A,P,C1,E1,I4,Bm,I3,M,G,H,B,Bd,Bu
data/sequences/M4096/F/03987.seq,F,*,1,F,C1,I2,A,E,I,P,C,I4,Bm,I3,M,D,G2,G,H,E1,B,Bd,Bu
data/sequences/M4096/F/03993.seq,F,*,1,F,A,I2,E,I,C1,P,D,C,G2,I3,I4,Bm,M,H,E1,G,B,Bd,Bu
data/sequences/M4096/F/04000.seq,F,*,1,F,A,I,I2,P,C,E,D,I3,G2,I4,C1,Bm,H,M,G,E1,B,Bd,Bu
data/sequences/M4096/F/04007.seq,F,*,1,F,A,I,I2,C,E,D,P,G2,M,C1,I3,Bm,H,I4,G,E1,B,Bd,Bu
data/sequences/M4096/F/04022.seq,F,*,1,F,E,D,G2,C,I2,A,P,I,G,E1,C1,I4,I3,Bm,H,M,B,Bd,Bu
data/sequences/M4096/F/04038.seq,F,*,1,F,P,E,I2,G2,C,G,D,I4,I,Bm,E1,H,A,I3,M,C1,B,Bd,Bu
data/sequences/M4096/F/04041.seq,F,*,1,F,E1,C,G2,E,D,P,I2,G,I,A,I4,Bm,H,I3,C1,M,B,Bd,Bu
data/sequences/M4096/F/04045.seq,F,*,1,F,G2,C,E,E1,P,I2,D,I,G,A,I4,Bm,H,M,I3,C1,B,Bd,Bu
data/sequences/M4096/F/04050.seq,F,*,1,F,P,I2,G,C,I4,E,D,G2,Bm,I,H,E1,I3,M,A,C1,B,Bd,Bu
data/sequences/M4096/F/04059.seq,F,!,2,M,F,P,H,D,I2,I4,Bm,I3,E1,C,G,E,A,I,G2,C1,B,Bd,Bu
data/sequences/M4096/F/04064.seq,F,!,2,M,F,P,H,I2,D,Bm,C,I4,G,I,E,I3,E1,G2,A,C1,B,Bd,Bu
data/sequences/M4096/F/04172.seq,F,*,1,F,I,I2,E,D,A,C,P,C1,G2,Bm,I3,G,I4,M,H,B,E1,Bd,Bu
data/sequences/M4096/F/04178.seq,F,*,1,F,E,C,I2,I,D,A,G2,P,G,M,Bm,C1,I4,E1,H,I3,B,Bd,Bu
data/sequences/M4096/F/04181.seq,F,*,1,F,C,D,A,E,I2,I,P,I4,C1,G2,Bm,G,M,H,I3,E1,B,Bu,Bd
data/sequences/M4096/F/04184.seq,F,*,1,F,C,D,P,E,I2,M,A,I,I4,G2,I3,Bm,C1,G,H,E1,B,Bd,Bu
data/sequences/M4096/F/04187.seq,F,*,1,F,D,C,P,I,E,A,G2,I2,C1,M,Bm,I3,H,G,I4,Bd,E1,Bu,B
data/sequences/M4096/F/04290.seq,F,*,1,F,D,E,C,A,I,G2,I2,P,M,I3,C1,E1,I4,Bm,Bd,Bu,H,G,B
